route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
082-151,1403-Liberty-Sunday-11,7544800-1403-Liberty-Sunday-11,Outbound-LINCOLN-CENTRE AV,0,1152842,0820056
082-151,1403-Liberty-Sunday-11,7544801-1403-Liberty-Sunday-11,Outbound-LINCOLN-CENTRE AV,0,1152843,0820056
082-151,1403-Liberty-Sunday-11,7544802-1403-Liberty-Sunday-11,Outbound-LINCOLN-CENTRE AV,0,1152844,0820056
082-151,1403-Liberty-Sunday-11,7544803-1403-Liberty-Sunday-11,Outbound-LINCOLN-CENTRE AV,0,1152970,0820056
082-151,1403-Liberty-Sunday-11,7544804-1403-Liberty-Sunday-11,Outbound-LINCOLN-CENTRE AV,0,1152842,0820056
P76-151,1403-Mifflin-Weekday-30,7539434-1403-Mifflin-Weekday-30,Inbound-LINCOLN HWY FLYER PITTSBURGH VIA EAST BUSWAY,1,1152000,P760031
P76-151,1403-Mifflin-Weekday-30,7539435-1403-Mifflin-Weekday-30,Inbound-LINCOLN HWY FLYER PITTSBURGH VIA EAST BUSWAY,1,1152007,P760031
P76-151,1403-Mifflin-Weekday-30,7539436-1403-Mifflin-Weekday-30,Inbound-LINCOLN HWY FLYER TO DOWNTOWN,1,1152010,P760033
P76-151,1403-Mifflin-Weekday-30,7539437-1403-Mifflin-Weekday-30,Inbound-LINCOLN HWY FLYER PITTSBURGH VIA EAST BUSWAY,1,1152009,P760031
P76-151,1403-Mifflin-Weekday-30,7539438-1403-Mifflin-Weekday-30,Outbound-LINCOLN HWY FLYER TO N VERSAILLES & OLYMPIA PARK-AND-RIDES,0,1152029,P760037
P76-151,1403-Mifflin-Weekday-30,7539439-1403-Mifflin-Weekday-30,Inbound-LINCOLN HWY FLYER PITTSBURGH VIA EAST BUSWAY,1,1152011,P760031
P76-151,1403-Mifflin-Weekday-30,7539440-1403-Mifflin-Weekday-30,Inbound-LINCOLN HWY FLYER PITTSBURGH VIA EAST BUSWAY,1,1152008,P760031
P76-151,1403-Mifflin-Weekday-30,7539441-1403-Mifflin-Weekday-30,Inbound-LINCOLN HWY FLYER PITTSBURGH VIA EAST BUSWAY,1,1152005,P760031
P76-151,1403-Mifflin-Weekday-30,7539442-1403-Mifflin-Weekday-30,Outbound-LINCOLN HWY FLYER TO N VERSAILLES & OLYMPIA PARK-AND-RIDES,0,1152043,P760037
P76-151,1403-Mifflin-Weekday-30,7539443-1403-Mifflin-Weekday-30,Outbound-LINCOLN HWY FLYER TO N VERSAILLES & OLYMPIA PARK-AND-RIDES,0,1152029,P760037
P76-151,1403-Mifflin-Weekday-30,7539444-1403-Mifflin-Weekday-30,Outbound-LINCOLN HWY FLYER TO N VERSAILLES & OLYMPIA PARK-AND-RIDES,0,1152161,P760037
P76-151,1403-Mifflin-Weekday-30,7539445-1403-Mifflin-Weekday-30,Outbound-LINCOLN HWY FLYER TO N VERSAILLES & OLYMPIA PARK-AND-RIDES,0,1152001,P760037
P76-151,1403-Mifflin-Weekday-30,7539446-1403-Mifflin-Weekday-30,Outbound-LINCOLN HWY FLYER TO N VERSAILLES & OLYMPIA PARK-AND-RIDES,0,1152170,P760037
P76-151,1403-Mifflin-Weekday-30,7539447-1403-Mifflin-Weekday-30,Outbound-LINCOLN HWY FLYER TO N VERSAILLES & OLYMPIA PARK-AND-RIDES,0,1152162,P760037
P76-151,1403-Mifflin-Weekday-30,7539448-1403-Mifflin-Weekday-30,Outbound-LINCOLN HWY FLYER TO N VERSAILLES & OLYMPIA PARK-AND-RIDES,0,1152030,P760037
P76-151,1403-Mifflin-Weekday-30,7539449-1403-Mifflin-Weekday-30,Outbound-LINCOLN HWY FLYER TO N VERSAILLES & OLYMPIA PARK-AND-RIDES,0,1152351,P760037
P76-151,1403-Mifflin-Weekday-30,7539450-1403-Mifflin-Weekday-30,Inbound-LINCOLN HWY FLYER TO DOWNTOWN,1,1152002,P760033
P76-151,1403-Mifflin-Weekday-30,7539451-1403-Mifflin-Weekday-30,Inbound-LINCOLN HWY FLYER PITTSBURGH VIA EAST BUSWAY,1,1152003,P760031
P76-151,1403-Mifflin-Weekday-30,7539452-1403-Mifflin-Weekday-30,Outbound-LINCOLN HWY FLYER TO N VERSAILLES & OLYMPIA PARK-AND-RIDES,0,1152040,P760037
P76-151,1403-Mifflin-Weekday-30,7539453-1403-Mifflin-Weekday-30,Outbound-LINCOLN HWY FLYER TO N VERSAILLES & OLYMPIA PARK-AND-RIDES,0,1152004,P760037
P76-151,1403-Mifflin-Weekday-30,7539454-1403-Mifflin-Weekday-30,Inbound-LINCOLN HWY FLYER TO DOWNTOWN,1,1152005,P760033
P76-151,1403-Mifflin-Weekday-30,7539455-1403-Mifflin-Weekday-30,Outbound-LINCOLN HWY FLYER,0,1152005,P760038
P76-151,1403-Mifflin-Weekday-30,7539456-1403-Mifflin-Weekday-30,Inbound-LINCOLN HWY FLYER TO DOWNTOWN PITTSBURGH,1,1152029,P760032
P76-151,1403-Mifflin-Weekday-30,7539457-1403-Mifflin-Weekday-30,Inbound-LINCOLN HWY FLYER PITTSBURGH VIA EAST BUSWAY,1,1152006,P760031
059-151,1403-Mifflin-Weekday-30,7539458-1403-Mifflin-Weekday-30,Inbound-MON VALLEY TO SOUTHLAND,1,1152025,0590177
059-151,1403-Mifflin-Weekday-30,7539459-1403-Mifflin-Weekday-30,Inbound-MON VALLEY TO SOUTHLAND,1,1152026,0590177
059-151,1403-Mifflin-Weekday-30,7539460-1403-Mifflin-Weekday-30,Inbound-MON VALLEY TO SOUTHLAND,1,1152027,0590177
059-151,1403-Mifflin-Weekday-30,7539461-1403-Mifflin-Weekday-30,Inbound-MON VALLEY TO SOUTHLAND,1,1152028,0590177
059-151,1403-Mifflin-Weekday-30,7539462-1403-Mifflin-Weekday-30,Inbound-MON VALLEY TO SOUTHLAND,1,1152042,0590179
059-151,1403-Mifflin-Weekday-30,7539463-1403-Mifflin-Weekday-30,Inbound-MON VALLEY TO SOUTHLAND,1,1152041,0590178
059-151,1403-Mifflin-Weekday-30,7539464-1403-Mifflin-Weekday-30,Inbound-MON VALLEY TO SOUTHLAND,1,1152012,0590178
059-151,1403-Mifflin-Weekday-30,7539465-1403-Mifflin-Weekday-30,Inbound-MON VALLEY TO CENTURY III MALL,1,1152013,0590176
059-151,1403-Mifflin-Weekday-30,7539466-1403-Mifflin-Weekday-30,Inbound-MON VALLEY TO CENTURY III MALL,1,1152014,0590176
059-151,1403-Mifflin-Weekday-30,7539467-1403-Mifflin-Weekday-30,Inbound-MON VALLEY TO CENTURY III MALL,1,1152015,0590176
059-151,1403-Mifflin-Weekday-30,7539468-1403-Mifflin-Weekday-30,Inbound-MON VALLEY TO CENTURY III MALL,1,1152016,0590176
059-151,1403-Mifflin-Weekday-30,7539469-1403-Mifflin-Weekday-30,Inbound-MON VALLEY TO CENTURY III MALL,1,1152017,0590176
059-151,1403-Mifflin-Weekday-30,7539470-1403-Mifflin-Weekday-30,Inbound-MON VALLEY TO CENTURY III MALL,1,1152018,0590176
059-151,1403-Mifflin-Weekday-30,7539471-1403-Mifflin-Weekday-30,Inbound-MON VALLEY TO CENTURY III MALL,1,1152019,0590176
059-151,1403-Mifflin-Weekday-30,7539472-1403-Mifflin-Weekday-30,Inbound-MON VALLEY TO CENTURY III MALL,1,1152020,0590176
059-151,1403-Mifflin-Weekday-30,7539473-1403-Mifflin-Weekday-30,Inbound-MON VALLEY TO CENTURY III MALL,1,1152021,0590176
059-151,1403-Mifflin-Weekday-30,7539474-1403-Mifflin-Weekday-30,Inbound-MON VALLEY TO CENTURY III MALL,1,1152022,0590176
059-151,1403-Mifflin-Weekday-30,7539475-1403-Mifflin-Weekday-30,Inbound-MON VALLEY TO CENTURY III MALL,1,1152023,0590176
059-151,1403-Mifflin-Weekday-30,7539476-1403-Mifflin-Weekday-30,Inbound-MON VALLEY TO CENTURY III MALL,1,1152024,0590176
059-151,1403-Mifflin-Weekday-30,7539477-1403-Mifflin-Weekday-30,Outbound-MON VALLEY TO NORTH VERSAILLES,0,1152013,0590173
059-151,1403-Mifflin-Weekday-30,7539478-1403-Mifflin-Weekday-30,Outbound-MON VALLEY TO NORTH VERSAILLES,0,1152014,0590173
059-151,1403-Mifflin-Weekday-30,7539479-1403-Mifflin-Weekday-30,Outbound-MON VALLEY TO NORTH VERSAILLES,0,1152015,0590173
059-151,1403-Mifflin-Weekday-30,7539480-1403-Mifflin-Weekday-30,Outbound-MON VALLEY TO NORTH VERSAILLES,0,1152016,0590173
059-151,1403-Mifflin-Weekday-30,7539481-1403-Mifflin-Weekday-30,Outbound-MON VALLEY TO BRADDOCK,0,1152152,0590174
059-151,1403-Mifflin-Weekday-30,7539482-1403-Mifflin-Weekday-30,Outbound-MON VALLEY TO BRADDOCK,0,1152079,0590175
059-151,1403-Mifflin-Weekday-30,7539483-1403-Mifflin-Weekday-30,Outbound-MON VALLEY TO BRADDOCK,0,1152068,0590175
059-151,1403-Mifflin-Weekday-30,7539484-1403-Mifflin-Weekday-30,Outbound-MON VALLEY TO NORTH VERSAILLES,0,1152017,0590172
059-151,1403-Mifflin-Weekday-30,7539485-1403-Mifflin-Weekday-30,Outbound-MON VALLEY TO NORTH VERSAILLES,0,1152018,0590172
059-151,1403-Mifflin-Weekday-30,7539486-1403-Mifflin-Weekday-30,Outbound-MON VALLEY TO NORTH VERSAILLES,0,1152019,0590172
059-151,1403-Mifflin-Weekday-30,7539487-1403-Mifflin-Weekday-30,Outbound-MON VALLEY TO NORTH VERSAILLES,0,1152020,0590172
059-151,1403-Mifflin-Weekday-30,7539488-1403-Mifflin-Weekday-30,Outbound-MON VALLEY TO NORTH VERSAILLES,0,1152021,0590172
059-151,1403-Mifflin-Weekday-30,7539489-1403-Mifflin-Weekday-30,Outbound-MON VALLEY TO NORTH VERSAILLES,0,1152022,0590172
059-151,1403-Mifflin-Weekday-30,7539490-1403-Mifflin-Weekday-30,Outbound-MON VALLEY TO NORTH VERSAILLES,0,1152023,0590172
059-151,1403-Mifflin-Weekday-30,7539491-1403-Mifflin-Weekday-30,Outbound-MON VALLEY TO NORTH VERSAILLES,0,1152024,0590172
059-151,1403-Mifflin-Weekday-30,7539492-1403-Mifflin-Weekday-30,Outbound-MON VALLEY TO NORTH VERSAILLES,0,1152025,0590172
059-151,1403-Mifflin-Weekday-30,7539493-1403-Mifflin-Weekday-30,Outbound-MON VALLEY TO NORTH VERSAILLES,0,1152026,0590172
059-151,1403-Mifflin-Weekday-30,7539494-1403-Mifflin-Weekday-30,Outbound-MON VALLEY TO NORTH VERSAILLES,0,1152027,0590172
059-151,1403-Mifflin-Weekday-30,7539495-1403-Mifflin-Weekday-30,Outbound-MON VALLEY TO NORTH VERSAILLES,0,1152028,0590172
061D-151,1403-Mifflin-Weekday-30,7539496-1403-Mifflin-Weekday-30,Inbound-MURRAY DOWNTOWN VIA OAKLAND,1,1152184,061D0062
061D-151,1403-Mifflin-Weekday-30,7539497-1403-Mifflin-Weekday-30,Inbound-MURRAY DOWNTOWN VIA OAKLAND,1,1152185,061D0062
061D-151,1403-Mifflin-Weekday-30,7539498-1403-Mifflin-Weekday-30,Inbound-MURRAY DOWNTOWN VIA OAKLAND,1,1152186,061D0062
061D-151,1403-Mifflin-Weekday-30,7539499-1403-Mifflin-Weekday-30,Inbound-MURRAY DOWNTOWN VIA OAKLAND,1,1152187,061D0062
061D-151,1403-Mifflin-Weekday-30,7539500-1403-Mifflin-Weekday-30,Inbound-MURRAY DOWNTOWN VIA OAKLAND,1,1152188,061D0062
061D-151,1403-Mifflin-Weekday-30,7539501-1403-Mifflin-Weekday-30,Inbound-MURRAY DOWNTOWN VIA OAKLAND,1,1152223,061D0062
061D-151,1403-Mifflin-Weekday-30,7539502-1403-Mifflin-Weekday-30,Inbound-MURRAY DOWNTOWN VIA OAKLAND,1,1152032,061D0062
061D-151,1403-Mifflin-Weekday-30,7539503-1403-Mifflin-Weekday-30,Inbound-MURRAY DOWNTOWN VIA OAKLAND,1,1152185,061D0062
061D-151,1403-Mifflin-Weekday-30,7539504-1403-Mifflin-Weekday-30,Inbound-MURRAY DOWNTOWN VIA OAKLAND,1,1152190,061D0062
061D-151,1403-Mifflin-Weekday-30,7539505-1403-Mifflin-Weekday-30,Inbound-MURRAY DOWNTOWN VIA OAKLAND,1,1152224,061D0062
061D-151,1403-Mifflin-Weekday-30,7539506-1403-Mifflin-Weekday-30,Inbound-MURRAY DOWNTOWN VIA OAKLAND,1,1152188,061D0062
061D-151,1403-Mifflin-Weekday-30,7539507-1403-Mifflin-Weekday-30,Inbound-MURRAY DOWNTOWN VIA OAKLAND,1,1152223,061D0062
061D-151,1403-Mifflin-Weekday-30,7539508-1403-Mifflin-Weekday-30,Inbound-MURRAY DOWNTOWN VIA OAKLAND,1,1152406,061D0062
061D-151,1403-Mifflin-Weekday-30,7539509-1403-Mifflin-Weekday-30,Inbound-MURRAY DOWNTOWN VIA OAKLAND,1,1152398,061D0062
061D-151,1403-Mifflin-Weekday-30,7539510-1403-Mifflin-Weekday-30,Inbound-MURRAY DOWNTOWN VIA OAKLAND,1,1152409,061D0062
061D-151,1403-Mifflin-Weekday-30,7539511-1403-Mifflin-Weekday-30,Inbound-MURRAY DOWNTOWN VIA OAKLAND,1,1152292,061D0062
061D-151,1403-Mifflin-Weekday-30,7539512-1403-Mifflin-Weekday-30,Inbound-MURRAY DOWNTOWN VIA OAKLAND,1,1152406,061D0062
061D-151,1403-Mifflin-Weekday-30,7539513-1403-Mifflin-Weekday-30,Inbound-MURRAY DOWNTOWN VIA OAKLAND,1,1152398,061D0062
061D-151,1403-Mifflin-Weekday-30,7539514-1403-Mifflin-Weekday-30,Inbound-MURRAY DOWNTOWN VIA OAKLAND,1,1152409,061D0062
061D-151,1403-Mifflin-Weekday-30,7539515-1403-Mifflin-Weekday-30,Inbound-MURRAY DOWNTOWN VIA OAKLAND,1,1152294,061D0062
061D-151,1403-Mifflin-Weekday-30,7539516-1403-Mifflin-Weekday-30,Inbound-MURRAY DOWNTOWN VIA OAKLAND,1,1152407,061D0062
061D-151,1403-Mifflin-Weekday-30,7539517-1403-Mifflin-Weekday-30,Inbound-MURRAY DOWNTOWN VIA OAKLAND,1,1152408,061D0062
061D-151,1403-Mifflin-Weekday-30,7539518-1403-Mifflin-Weekday-30,Inbound-MURRAY DOWNTOWN VIA OAKLAND,1,1152191,061D0062
061D-151,1403-Mifflin-Weekday-30,7539519-1403-Mifflin-Weekday-30,Inbound-MURRAY DOWNTOWN VIA OAKLAND,1,1152410,061D0062
061D-151,1403-Mifflin-Weekday-30,7539520-1403-Mifflin-Weekday-30,Inbound-MURRAY DOWNTOWN VIA OAKLAND,1,1152192,061D0062
061D-151,1403-Mifflin-Weekday-30,7539521-1403-Mifflin-Weekday-30,Inbound-MURRAY DOWNTOWN VIA OAKLAND,1,1152294,061D0062
061D-151,1403-Mifflin-Weekday-30,7539522-1403-Mifflin-Weekday-30,Inbound-MURRAY DOWNTOWN VIA OAKLAND,1,1152193,061D0062
061D-151,1403-Mifflin-Weekday-30,7539523-1403-Mifflin-Weekday-30,Inbound-MURRAY DOWNTOWN VIA OAKLAND,1,1152407,061D0062
061D-151,1403-Mifflin-Weekday-30,7539524-1403-Mifflin-Weekday-30,Inbound-MURRAY DOWNTOWN VIA OAKLAND,1,1152408,061D0062
061D-151,1403-Mifflin-Weekday-30,7539525-1403-Mifflin-Weekday-30,Inbound-MURRAY DOWNTOWN VIA OAKLAND,1,1152195,061D0062
061D-151,1403-Mifflin-Weekday-30,7539526-1403-Mifflin-Weekday-30,Inbound-MURRAY DOWNTOWN VIA OAKLAND,1,1152191,061D0062
061D-151,1403-Mifflin-Weekday-30,7539527-1403-Mifflin-Weekday-30,Inbound-MURRAY DOWNTOWN VIA OAKLAND,1,1152410,061D0062
061D-151,1403-Mifflin-Weekday-30,7539528-1403-Mifflin-Weekday-30,Inbound-MURRAY DOWNTOWN VIA OAKLAND,1,1152192,061D0062
061D-151,1403-Mifflin-Weekday-30,7539529-1403-Mifflin-Weekday-30,Inbound-MURRAY DOWNTOWN VIA OAKLAND,1,1152193,061D0062
061D-151,1403-Mifflin-Weekday-30,7539530-1403-Mifflin-Weekday-30,Inbound-MURRAY DOWNTOWN VIA OAKLAND,1,1152307,061D0062
061D-151,1403-Mifflin-Weekday-30,7539531-1403-Mifflin-Weekday-30,Inbound-MURRAY DOWNTOWN VIA OAKLAND,1,1152342,061D0062
061D-151,1403-Mifflin-Weekday-30,7539532-1403-Mifflin-Weekday-30,Inbound-MURRAY DOWNTOWN VIA OAKLAND,1,1152412,061D0062
061D-151,1403-Mifflin-Weekday-30,7539533-1403-Mifflin-Weekday-30,Inbound-MURRAY DOWNTOWN VIA OAKLAND,1,1152413,061D0062
061D-151,1403-Mifflin-Weekday-30,7539534-1403-Mifflin-Weekday-30,Inbound-MURRAY DOWNTOWN VIA OAKLAND,1,1152307,061D0062
061D-151,1403-Mifflin-Weekday-30,7539535-1403-Mifflin-Weekday-30,Inbound-MURRAY DOWNTOWN VIA OAKLAND,1,1152342,061D0062
061D-151,1403-Mifflin-Weekday-30,7539536-1403-Mifflin-Weekday-30,Inbound-MURRAY DOWNTOWN VIA OAKLAND,1,1152412,061D0062
061D-151,1403-Mifflin-Weekday-30,7539537-1403-Mifflin-Weekday-30,Inbound-MURRAY DOWNTOWN VIA OAKLAND,1,1152413,061D0062
061D-151,1403-Mifflin-Weekday-30,7539538-1403-Mifflin-Weekday-30,Inbound-MURRAY DOWNTOWN VIA OAKLAND,1,1152225,061D0062
061D-151,1403-Mifflin-Weekday-30,7539539-1403-Mifflin-Weekday-30,Inbound-MURRAY DOWNTOWN VIA OAKLAND,1,1152151,061D0062
061D-151,1403-Mifflin-Weekday-30,7539540-1403-Mifflin-Weekday-30,Inbound-MURRAY DOWNTOWN VIA OAKLAND,1,1152430,061D0062
061D-151,1403-Mifflin-Weekday-30,7539541-1403-Mifflin-Weekday-30,Inbound-MURRAY DOWNTOWN VIA OAKLAND,1,1152225,061D0062
061D-151,1403-Mifflin-Weekday-30,7539542-1403-Mifflin-Weekday-30,Inbound-MURRAY DOWNTOWN VIA OAKLAND,1,1152333,061D0062
061D-151,1403-Mifflin-Weekday-30,7539543-1403-Mifflin-Weekday-30,Inbound-MURRAY DOWNTOWN VIA OAKLAND,1,1152430,061D0062
061D-151,1403-Mifflin-Weekday-30,7539544-1403-Mifflin-Weekday-30,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,1152184,061D0063
061D-151,1403-Mifflin-Weekday-30,7539545-1403-Mifflin-Weekday-30,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,1152185,061D0063
061D-151,1403-Mifflin-Weekday-30,7539546-1403-Mifflin-Weekday-30,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,1152186,061D0063
061D-151,1403-Mifflin-Weekday-30,7539547-1403-Mifflin-Weekday-30,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,1152187,061D0063
061D-151,1403-Mifflin-Weekday-30,7539548-1403-Mifflin-Weekday-30,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,1152188,061D0063
061D-151,1403-Mifflin-Weekday-30,7539549-1403-Mifflin-Weekday-30,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,1152223,061D0063
061D-151,1403-Mifflin-Weekday-30,7539550-1403-Mifflin-Weekday-30,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,1152032,061D0063
061D-151,1403-Mifflin-Weekday-30,7539551-1403-Mifflin-Weekday-30,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,1152185,061D0063
061D-151,1403-Mifflin-Weekday-30,7539552-1403-Mifflin-Weekday-30,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,1152190,061D0063
061D-151,1403-Mifflin-Weekday-30,7539553-1403-Mifflin-Weekday-30,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,1152224,061D0063
061D-151,1403-Mifflin-Weekday-30,7539554-1403-Mifflin-Weekday-30,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,1152188,061D0063
061D-151,1403-Mifflin-Weekday-30,7539555-1403-Mifflin-Weekday-30,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,1152223,061D0063
061D-151,1403-Mifflin-Weekday-30,7539556-1403-Mifflin-Weekday-30,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,1152406,061D0063
061D-151,1403-Mifflin-Weekday-30,7539557-1403-Mifflin-Weekday-30,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,1152398,061D0063
061D-151,1403-Mifflin-Weekday-30,7539558-1403-Mifflin-Weekday-30,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,1152409,061D0063
061D-151,1403-Mifflin-Weekday-30,7539559-1403-Mifflin-Weekday-30,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,1152292,061D0063
061D-151,1403-Mifflin-Weekday-30,7539560-1403-Mifflin-Weekday-30,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,1152406,061D0063
061D-151,1403-Mifflin-Weekday-30,7539561-1403-Mifflin-Weekday-30,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,1152398,061D0063
061D-151,1403-Mifflin-Weekday-30,7539562-1403-Mifflin-Weekday-30,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,1152409,061D0063
061D-151,1403-Mifflin-Weekday-30,7539563-1403-Mifflin-Weekday-30,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,1152294,061D0063
061D-151,1403-Mifflin-Weekday-30,7539564-1403-Mifflin-Weekday-30,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,1152407,061D0063
061D-151,1403-Mifflin-Weekday-30,7539565-1403-Mifflin-Weekday-30,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,1152408,061D0063
061D-151,1403-Mifflin-Weekday-30,7539566-1403-Mifflin-Weekday-30,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,1152191,061D0063
061D-151,1403-Mifflin-Weekday-30,7539567-1403-Mifflin-Weekday-30,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,1152410,061D0063
061D-151,1403-Mifflin-Weekday-30,7539568-1403-Mifflin-Weekday-30,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,1152192,061D0063
061D-151,1403-Mifflin-Weekday-30,7539569-1403-Mifflin-Weekday-30,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,1152294,061D0063
061D-151,1403-Mifflin-Weekday-30,7539570-1403-Mifflin-Weekday-30,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,1152193,061D0063
061D-151,1403-Mifflin-Weekday-30,7539571-1403-Mifflin-Weekday-30,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,1152407,061D0063
061D-151,1403-Mifflin-Weekday-30,7539572-1403-Mifflin-Weekday-30,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,1152408,061D0063
061D-151,1403-Mifflin-Weekday-30,7539573-1403-Mifflin-Weekday-30,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,1152195,061D0063
061D-151,1403-Mifflin-Weekday-30,7539574-1403-Mifflin-Weekday-30,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,1152191,061D0063
061D-151,1403-Mifflin-Weekday-30,7539575-1403-Mifflin-Weekday-30,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,1152410,061D0063
061D-151,1403-Mifflin-Weekday-30,7539576-1403-Mifflin-Weekday-30,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,1152192,061D0063
061D-151,1403-Mifflin-Weekday-30,7539577-1403-Mifflin-Weekday-30,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,1152193,061D0063
061D-151,1403-Mifflin-Weekday-30,7539578-1403-Mifflin-Weekday-30,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,1152307,061D0063
061D-151,1403-Mifflin-Weekday-30,7539579-1403-Mifflin-Weekday-30,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,1152342,061D0063
061D-151,1403-Mifflin-Weekday-30,7539580-1403-Mifflin-Weekday-30,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,1152412,061D0063
061D-151,1403-Mifflin-Weekday-30,7539581-1403-Mifflin-Weekday-30,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,1152413,061D0063
061D-151,1403-Mifflin-Weekday-30,7539582-1403-Mifflin-Weekday-30,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,1152307,061D0063
061D-151,1403-Mifflin-Weekday-30,7539583-1403-Mifflin-Weekday-30,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,1152342,061D0063
061D-151,1403-Mifflin-Weekday-30,7539584-1403-Mifflin-Weekday-30,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,1152412,061D0063
061D-151,1403-Mifflin-Weekday-30,7539585-1403-Mifflin-Weekday-30,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,1152413,061D0063
061D-151,1403-Mifflin-Weekday-30,7539586-1403-Mifflin-Weekday-30,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,1152225,061D0063
061D-151,1403-Mifflin-Weekday-30,7539587-1403-Mifflin-Weekday-30,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,1152151,061D0063
061D-151,1403-Mifflin-Weekday-30,7539588-1403-Mifflin-Weekday-30,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,1152430,061D0063
061D-151,1403-Mifflin-Weekday-30,7539589-1403-Mifflin-Weekday-30,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,1152225,061D0063
061D-151,1403-Mifflin-Weekday-30,7539590-1403-Mifflin-Weekday-30,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,1152333,061D0063
061D-151,1403-Mifflin-Weekday-30,7539591-1403-Mifflin-Weekday-30,Outbound-MURRAY - WATERFRONT VIA OAKLAND-SQUIRREL HILL,0,1152430,061D0063
061C-151,1403-Mifflin-Weekday-30,7539592-1403-Mifflin-Weekday-30,Inbound-MCKEESPORT HOMESTEAD PITTSBURGH VIA OAKLAND,1,1152135,061C0182
061C-151,1403-Mifflin-Weekday-30,7539593-1403-Mifflin-Weekday-30,Inbound-MCKEESPORT HOMESTEAD PITTSBURGH VIA OAKLAND,1,1152136,061C0182
061C-151,1403-Mifflin-Weekday-30,7539594-1403-Mifflin-Weekday-30,Inbound-MCKEESPORT HOMESTEAD PITTSBURGH VIA OAKLAND,1,1152137,061C0182
061C-151,1403-Mifflin-Weekday-30,7539595-1403-Mifflin-Weekday-30,Inbound-MCKEESPORT HOMESTEAD PITTSBURGH VIA OAKLAND,1,1152138,061C0182
